indicator_name,indicator_description,SOURCE_ORGANIZATION,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,completeness_score
"Final Consumption Expenditure (annual % growth), FCE_Growth","This indicator measures the annual growth rate of household final consumption expenditure in constant local currency terms, capturing the value of goods and services purchased by households, excluding housing purchases but including rent and government fees. It's a key indicator of household economic well-being and is used to track economic growth, poverty reduction, and living standards.",Données des comptes nationaux de la Banque mondiale et fichiers de données des comptes nationaux de l'OCDE.,4.06537942745663,5.50240995834714,4.15529587356733,3.18077074952853,3.13990806254569,2.42779520683074,1.89336045323219,3.70776547654756,2.51772193838093,2.17624374247447,-5.60346283369377,7.0397026632625,-0.577474432509561,1.01583343332885,100.0
Final Consumption Expenditure (FCE),"This indicator measures the total value of goods and services consumed by households, including durable goods, rent, and government fees, excluding housing purchases. It's a key indicator of household welfare and economic activity. It's used to track consumer spending patterns, inform policy decisions, and monitor economic growth.",Données des comptes nationaux de la Banque mondiale et fichiers de données des comptes nationaux de l'OCDE.,54773832212.7255,60365333209.722,59362608210.4018,64022930689.2246,73561171768.3933,65103681269.8605,66200416906.4497,70318730977.8644,75720464150.0806,76112115574.422,71688003397.3381,84710502905.718,81132721693.2758,86912545443.7435,100.0
"Final Consumption Expenditure of General Government (2015 US$ constant), FCGG","This indicator measures the total amount spent by the general government on goods and services, including employee compensation, defense, and national security, but excluding military capital expenditures. It's essential for understanding government's role in the economy and is typically used to analyze government's contribution to GDP and fiscal policy.",Données des comptes nationaux de la Banque mondiale et fichiers de données des comptes nationaux de l'OCDE.,16496953502.2758,17051643244.4347,20730173143.2552,19269991258.0299,19668705448.9629,20047216670.2784,20551144428.8034,21041296928.3233,21813328235.2434,22849865075.1469,22724091560.741,24359318156.7892,25170313196.7595,26066381485.3052,100.0
"Military expenditure (% of central government expenditure), MILTEXP","This indicator measures the percentage of central government expenditure allocated to military spending, encompassing current and capital expenditures for armed forces, defense ministries, and related agencies. It's important for assessing a country's defense priorities and budget allocation. It's typically used to analyze defense spending trends, compare military burdens across countries, and inform policy decisions.","Stockholm International Peace Research Institute (SIPRI), Yearbook: Armaments, Disarmament and International Security (Rapport annuel : armements, désarmement et sécurité internationale).",10.9135285913529,9.75643194995147,9.83284827740957,11.5562153589146,11.0783072330923,10.4176215192766,10.4447830178413,10.5925412886245,10.4896483335752,10.4736105174726,11.6552058874353,12.374587991986,12.0561586842212,,92.85714285714286
"Armed forces personnel (% of total labor force), AFR","This indicator measures the percentage of a country's labor force comprised of active military personnel, including paramilitary forces. It's important for understanding a country's military capacity and potential economic impact. It's typically used to assess a nation's defense capabilities, allocate resources, and inform policy decisions.","International Institute for Strategic Studies, The Military Balance (la balance militaire).",2.14751299996732,2.13113041382339,2.12883579097812,2.09927002112593,2.07812006731824,2.07340896861569,2.08371375096789,2.1031350048526,2.0609447696148,2.02276997627192,2.05826720173805,,,,78.57142857142857
"Internet users (% of population), IU","This indicator measures the percentage of a population that has used the Internet in the last 3 months, capturing online access and usage. It's important for understanding digital inclusion, economic development, and social connectivity. Typically used to track progress towards universal access, inform policy, and compare countries' digital readiness.","Union internationale des télécommunications, Rapport et Base de données sur le développement des télécommunications/TIC dans le monde.",52.0,46.1075,55.4161,56.0,56.7746,57.08,58.2712,61.7622,64.8039,84.1204,84.1204,88.1303,89.9,,92.85714285714286
'Secure Internet Servers' (SIS),"This indicator measures the number of secure internet servers that use encryption technology to safeguard online transactions. It's important as it reflects a country's ability to facilitate secure online interactions, promoting trust in digital transactions and economic growth. Typically used to assess a country's digital readiness and e-commerce potential.",Netcraft (http://www.netcraft.com/).,51.0,76.0,113.0,182.0,244.0,328.0,859.0,10115.0,10655.0,13479.0,16219.0,22282.0,20367.0,21406.0,100.0
'Fixed telephone subscriptions' (FTS),"This indicator measures the total number of fixed telephone lines, including analogue, VoIP, WLL, ISDN, and public payphones, providing a comprehensive view of a country's fixed telephone infrastructure. It's important for assessing telecommunications development and access to information. Typically used to track progress towards universal access and digital inclusion goals.","Union internationale des télécommunications, Rapport et Base de données sur le développement des télécommunications/TIC dans le monde.",3749360.0,3566080.0,3279050.0,2924860.0,2487740.0,2222370.0,2070170.0,2046390.0,2199140.0,2054550.0,2357290.0,2511360.0,2645110.0,2874000.0,100.0
"""Connectivity to Export Markets (2004 = 100)"" - CEM","This indicator measures a country's connectivity to export markets, reflecting its integration into international shipping networks. It's crucial for trade facilitation, economic growth, and competitiveness. The index is typically used to identify areas for improvement in transportation infrastructure and policy, informing strategic investments and trade agreements.","Conférence des Nations Unies sur le commerce et le développement, Review of Maritime Transport 2010.",50.2978959198,44.9489728503,50.9618131151,56.473471084,57.8327386808,58.2901760135,61.1905494817,66.3883495341,62.5369528895,62.0447837254,68.0522500059,69.3039477287,,,85.71428571428571
"Air Transport, Passengers Carried (AT.PC)","This indicator measures the total number of passengers carried by air transport providers within a country, including both domestic and international flights. It's important for assessing air travel demand, infrastructure planning, and economic growth. Typically used by policymakers, researchers, and industry stakeholders to inform transportation development strategies and investment decisions.","Statistiques mondiales de l’aviation civile, de l’Organisation de l'aviation civile internationale (OACI) et estimations du personnel de l’OACI.",7144446.0,7502696.74521668,6563646.6759083,6507408.0,6976810.0,7043971.0,7738637.0,8667392.0,8132917.0,9380951.0,3012310.0,4740714.0,,,85.71428571428571
